EmployeeID,Age,Gender,Country,Department,JobLevel,YearsAtCompany,MonthlyIncome,NumProjects,LastEvaluationScore,SatisfactionLevel,AvgWorkHoursPerWeek,PromotedLast5Years,HasMentor,RemoteWork,TrainingHours,Certifications,LeavesTaken,FeedbackScore,Attrition
13268,35.0,Male,Canada,Marketing,Lead,8,86621.0,8,0.7,4,40,0,0,0,40,2,27,1.2,0
13269,38.0,Other,USA,Development,Lead,2,77523.0,3,0.75,4,59,1,0,0,7,3,12,4.2,0
13270,42.0,Other,UK,Marketing,Mid,11,130035.0,6,0.62,5,46,0,0,0,13,2,18,2.4,0
13271,36.0,Male,India,HR,Senior,12,76133.0,9,0.81,5,37,0,0,0,31,0,16,3.7,1
13272,36.0,Male,Germany,HR,Senior,2,82409.0,2,0.78,1,55,0,1,1,21,1,4,3.4,1
13273,22.0,Male,Germany,Marketing,Lead,7,80766.0,6,0.52,3,59,0,0,0,70,1,12,4.4,0
13274,45.0,Other,USA,Development,Mid,19,108319.0,5,0.83,4,59,1,0,1,19,4,17,2.1,1
13275,33.0,Male,Germany,HR,Junior,17,119425.0,6,0.9,4,41,1,1,0,33,0,14,2.3,1
13276,31.0,Male,Germany,Development,Senior,17,132723.0,4,0.93,2,38,1,0,0,82,2,11,1.9,0
13277,52.0,Female,India,Marketing,Junior,2,96865.0,3,0.46,4,53,0,0,0,93,0,0,3.1,0
13278,32.0,Female,Canada,Marketing,Senior,3,77240.0,7,0.89,3,53,1,0,0,60,2,7,2.4,0
13279,37.0,Other,Germany,Marketing,Mid,12,31856.0,6,0.93,2,38,0,0,1,55,0,7,2.8,0
13280,30.0,Male,USA,HR,Lead,17,68575.0,5,0.87,3,57,0,1,1,52,2,26,3.6,0
13281,35.0,Male,USA,Support,Lead,9,134437.0,3,0.75,2,38,1,1,0,47,3,26,3.4,0
13282,40.0,Female,Canada,Support,Senior,8,138953.0,8,0.5,1,49,1,1,1,48,0,16,1.8,0
13283,52.0,Other,Germany,Support,Lead,16,121638.0,9,0.94,3,55,1,0,1,17,4,28,3.0,0
13284,30.0,Male,Germany,HR,Junior,6,78964.0,6,0.65,3,40,0,0,1,96,2,17,2.7,1
13285,57.0,Other,Germany,Development,Mid,11,107075.0,4,0.47,3,41,1,0,0,97,0,13,3.2,0
13286,47.0,Female,Canada,Support,Junior,17,128111.0,3,0.98,1,37,0,1,0,17,3,13,3.2,0
13287,29.0,Male,USA,Support,Senior,13,34932.0,4,0.9,2,38,0,1,1,7,4,25,5.0,0
13288,45.0,Female,Germany,Sales,Senior,18,34125.0,2,1.0,4,36,1,1,1,54,3,14,4.0,0
13289,29.0,Female,Germany,Marketing,Junior,5,109752.0,4,0.47,2,56,0,0,1,10,4,14,2.1,1
13290,40.0,Female,UK,Support,Lead,1,75870.0,3,0.82,2,45,1,0,0,66,1,11,1.8,1
13291,51.0,Male,India,Support,Lead,8,83819.0,2,1.0,1,55,0,0,1,57,1,11,1.3,1
13292,43.0,Other,Canada,Development,Lead,3,108601.0,6,0.72,4,41,0,1,1,7,2,18,2.9,0
13293,30.0,Male,India,Marketing,Senior,8,137460.0,8,0.86,5,53,0,1,1,80,3,4,3.2,0
13294,25.0,Female,Canada,HR,Junior,18,108743.0,5,,2,44,0,1,1,99,4,29,3.3,0
13295,58.0,Other,India,HR,Lead,17,32579.0,8,0.42,2,55,1,1,0,37,1,6,4.2,0
13296,29.0,Female,UK,Sales,Senior,0,97796.0,6,0.93,2,43,0,0,1,97,0,13,4.1,0
13297,22.0,Male,India,Development,Junior,9,39228.0,9,0.87,4,57,1,1,1,10,1,15,3.7,1
13298,49.0,Other,Germany,Development,Junior,12,60654.0,5,0.57,3,39,1,0,1,7,1,27,4.4,1
13299,27.0,Male,India,Marketing,Mid,7,47302.0,3,0.7,3,56,0,0,1,51,3,26,3.8,0
13300,57.0,Other,India,Development,Senior,9,66395.0,2,0.81,2,37,0,1,0,57,0,17,4.7,0
13301,32.0,Female,USA,Sales,Lead,0,83616.0,3,0.66,4,51,0,0,0,16,3,4,1.6,0
13302,26.0,Female,Canada,Marketing,Mid,3,77674.0,4,0.62,2,48,0,1,0,25,0,1,3.4,0
13303,45.0,Female,India,Development,Lead,11,102151.0,3,0.5,3,36,1,1,0,11,4,2,2.5,1
13304,39.0,Male,Germany,Development,Senior,10,105280.0,7,0.96,2,52,1,1,0,17,3,26,2.7,0
13305,41.0,Male,Germany,Support,Lead,19,93328.0,2,0.91,4,40,1,1,1,68,3,21,3.6,0
13306,49.0,Female,Canada,Support,Senior,6,60628.0,7,0.75,3,48,1,0,0,18,3,12,1.6,0
13307,34.0,Female,UK,Sales,Senior,12,36183.0,5,0.91,5,42,0,0,1,76,2,13,2.5,0
13308,26.0,Other,Canada,Support,Senior,16,92948.0,7,0.89,1,59,1,1,1,14,0,2,4.1,1
13309,51.0,Other,Germany,Development,Mid,17,43613.0,1,0.48,3,48,0,0,0,70,1,25,1.4,0
13310,22.0,Male,UK,Support,Lead,3,78235.0,6,0.75,1,47,0,1,1,16,1,6,2.2,0
13311,43.0,Other,UK,Development,Lead,10,45350.0,4,0.99,5,35,1,1,1,88,0,23,1.3,0
13312,39.0,Male,USA,Marketing,Mid,1,89789.0,6,0.87,5,57,1,0,1,64,1,24,2.3,0
13313,26.0,Male,India,Support,Junior,7,48631.0,1,0.47,2,47,1,1,1,47,4,3,4.6,0
13314,52.0,Other,USA,Sales,Senior,8,108992.0,5,0.79,1,44,1,1,1,36,0,23,5.0,0
13315,27.0,Other,India,HR,Lead,0,42854.0,1,0.67,2,40,1,0,0,38,1,26,1.5,0
13316,48.0,Other,USA,Development,Junior,6,99780.0,8,0.87,3,58,1,0,1,54,0,21,3.5,0
13317,46.0,Female,UK,Sales,Junior,12,83951.0,8,0.54,3,59,0,1,0,77,0,3,4.4,0
13318,50.0,Female,India,Development,Mid,8,130064.0,6,0.9,1,37,0,0,0,69,3,29,4.1,0
13319,,Other,Germany,Development,Junior,9,89255.0,8,0.95,3,47,1,0,1,85,4,5,2.6,0
13320,37.0,Female,UK,Marketing,Junior,18,45715.0,8,0.75,5,40,0,0,1,53,2,10,4.2,0
13321,33.0,Male,Canada,Development,Junior,0,111082.0,2,0.59,1,47,1,1,1,63,2,18,4.7,1
13322,41.0,Female,UK,HR,Junior,10,58381.0,1,0.86,5,42,0,1,1,34,3,25,4.0,0
13323,39.0,Female,Germany,HR,Junior,2,91029.0,4,0.98,3,48,1,0,1,36,1,17,2.8,0
13324,55.0,Female,USA,HR,Lead,13,133338.0,1,0.74,2,43,0,1,1,75,3,11,2.1,0
13325,44.0,Male,India,Sales,Lead,3,110851.0,5,0.87,4,50,0,0,0,24,0,8,4.2,0
13326,48.0,Male,USA,Marketing,Junior,15,57797.0,4,0.63,5,51,0,1,1,67,4,9,3.2,0
13327,38.0,Other,USA,Sales,Senior,9,37667.0,7,0.73,5,47,1,1,1,2,2,19,1.7,0
13328,42.0,Female,India,Sales,Senior,15,59061.0,7,0.43,2,53,0,1,0,91,0,8,2.6,1
13329,52.0,Female,USA,HR,Senior,18,145658.0,9,0.46,1,59,1,1,1,73,3,8,3.1,0
13330,24.0,Male,Germany,Sales,Junior,7,136021.0,7,0.98,3,45,0,1,1,64,2,8,2.3,1
13331,38.0,Female,Canada,Development,Mid,19,129881.0,7,0.98,4,45,0,1,1,36,4,8,2.2,0
13332,47.0,Male,India,Support,Lead,4,121467.0,9,0.97,5,59,0,1,0,86,3,3,3.0,0
13333,44.0,Female,USA,Development,Junior,16,83702.0,5,0.92,4,43,1,0,0,33,1,27,3.5,1
13334,27.0,Other,India,Sales,Junior,10,58441.0,5,0.68,5,47,0,0,1,2,4,16,3.9,1
13335,49.0,Male,USA,Marketing,Lead,3,69482.0,1,0.62,4,35,1,1,1,27,2,24,4.3,0
13336,29.0,Male,Germany,Development,Senior,1,108703.0,3,0.79,5,42,1,0,0,64,2,7,4.4,1
13337,29.0,Male,UK,Sales,Mid,19,135446.0,3,0.41,5,42,1,1,0,86,0,23,2.7,1
13338,40.0,Female,Canada,Marketing,Mid,16,81575.0,3,0.95,1,37,0,1,0,18,2,23,4.1,0
13339,59.0,Other,Canada,HR,Mid,16,93431.0,5,0.52,3,43,1,1,0,37,0,20,4.3,0
13340,50.0,Male,India,Support,Lead,0,56515.0,5,0.98,5,51,1,0,0,32,4,26,1.8,0
13341,44.0,Other,Canada,Sales,Mid,17,39424.0,8,0.48,2,46,1,1,0,70,4,17,2.1,0
13342,53.0,Male,USA,Development,Lead,3,130219.0,9,0.87,2,58,0,0,0,23,2,7,3.8,1
13343,31.0,Other,Germany,Support,Junior,7,80513.0,2,0.73,3,58,0,1,0,85,0,16,4.5,1
13344,48.0,Female,Germany,HR,Lead,5,78856.0,3,0.8,4,49,1,1,0,52,0,1,2.5,0
13345,22.0,Female,India,HR,Lead,10,134372.0,8,0.68,5,45,1,0,1,56,2,0,4.5,0
13346,50.0,Other,USA,Support,Junior,17,59101.0,4,0.41,4,41,1,0,1,71,4,25,3.1,0
13347,24.0,Other,Canada,Sales,Senior,4,105350.0,2,,3,41,1,1,1,78,1,0,2.8,0
13348,58.0,Female,USA,Sales,Lead,14,97724.0,1,0.85,1,45,0,0,1,61,3,0,4.2,0
13349,52.0,Other,Canada,Marketing,Junior,15,43883.0,7,0.73,2,42,0,1,0,64,0,8,4.3,0
13350,32.0,Other,USA,Marketing,Mid,6,37554.0,8,0.49,3,49,0,1,1,54,0,1,4.4,0
13351,43.0,Other,Canada,Sales,Mid,7,141265.0,2,0.49,1,47,0,0,0,45,0,21,4.8,1
13352,39.0,Male,Canada,Development,Lead,0,133042.0,5,0.4,5,42,1,0,1,18,3,17,3.4,0
13353,56.0,Other,Germany,HR,Junior,1,59466.0,6,0.58,4,43,0,1,1,81,2,6,2.6,0
13354,27.0,Male,UK,Marketing,Junior,6,40730.0,1,0.41,5,46,0,1,0,3,1,20,3.2,1
13355,24.0,Female,UK,Support,Mid,3,56624.0,7,0.42,2,43,1,1,1,58,4,24,1.4,1
13356,26.0,Female,India,Support,Lead,11,53581.0,6,0.54,4,56,1,0,1,59,1,17,1.2,1
13357,30.0,Female,UK,Sales,Junior,18,75135.0,3,0.98,3,43,1,1,0,69,2,11,2.3,1
13358,49.0,Other,India,Support,Senior,14,36941.0,4,0.92,5,49,0,0,0,79,2,5,2.3,1
13359,40.0,Female,Germany,Support,Mid,15,56310.0,6,0.75,5,57,1,0,0,63,0,0,2.2,0
13360,49.0,Male,India,Sales,Mid,18,95397.0,1,1.0,2,45,1,1,1,32,4,8,4.9,0
13361,48.0,Male,UK,Development,Mid,8,122901.0,9,0.74,1,41,1,0,0,59,1,9,4.6,0
13362,34.0,Other,Canada,Sales,Mid,2,101589.0,1,0.5,5,45,0,1,1,19,4,3,2.4,1
13363,59.0,Male,India,HR,Junior,14,83897.0,9,,2,49,1,0,0,23,0,19,3.4,0
13364,42.0,Male,UK,Marketing,Mid,6,138431.0,6,0.43,3,57,1,1,0,55,0,6,1.5,0
13365,48.0,Female,UK,Development,Junior,5,88022.0,3,0.62,5,59,1,0,0,15,2,12,3.5,0
13366,27.0,Male,Canada,Development,Junior,9,78765.0,7,0.9,5,43,0,0,0,38,0,25,1.7,1
13367,59.0,Female,USA,Support,Mid,7,148998.0,7,0.61,5,39,1,1,1,51,2,14,1.9,0
13368,32.0,Female,UK,Marketing,Lead,18,31724.0,6,0.91,3,36,1,0,0,9,0,10,3.5,0
13369,38.0,Male,Germany,Marketing,Lead,19,31094.0,9,0.91,4,57,1,0,0,24,3,4,4.6,0
13370,28.0,Male,Canada,Development,Lead,5,59710.0,7,0.44,4,52,1,1,0,53,4,28,4.4,0
13371,51.0,Other,USA,HR,Senior,6,39136.0,1,0.93,3,45,0,1,0,36,0,8,4.7,0
13372,42.0,Other,Canada,HR,Junior,5,90812.0,6,0.7,5,37,0,1,1,86,1,20,2.6,0
13373,22.0,Male,India,Support,Junior,11,124249.0,9,0.97,2,39,1,1,1,26,2,20,2.4,0
13374,46.0,Female,UK,Support,Junior,11,128878.0,2,0.69,1,47,0,0,1,47,4,15,2.5,0
13375,53.0,Female,UK,HR,Lead,2,114200.0,1,0.65,2,54,1,1,0,56,1,22,2.8,0
13376,29.0,Other,Canada,Marketing,Mid,12,105484.0,9,0.69,3,58,1,1,1,80,3,6,4.0,0
13377,26.0,Female,India,HR,Lead,17,97328.0,2,0.83,5,43,0,1,0,81,1,6,4.4,0
13378,51.0,Other,Canada,Development,Lead,7,122435.0,1,0.41,2,57,0,0,0,5,1,20,3.4,1
13379,29.0,Female,Germany,Sales,Senior,3,104881.0,9,0.77,4,59,0,1,1,96,3,4,3.7,0
13380,40.0,Male,UK,Sales,Lead,10,129913.0,2,0.95,5,53,0,1,1,37,4,20,2.7,0
13381,51.0,Male,UK,Sales,Lead,18,118625.0,1,0.77,1,50,1,0,0,19,3,24,1.1,0
13382,36.0,Female,Germany,Marketing,Lead,17,130058.0,5,0.6,5,46,0,0,0,96,3,1,1.3,0
13383,57.0,Other,USA,HR,Junior,15,76754.0,7,0.42,1,59,0,1,1,18,1,24,3.2,0
13384,48.0,Male,UK,Development,Junior,5,86606.0,7,0.41,2,59,1,1,1,34,0,21,4.2,1
13385,34.0,Other,Canada,Development,Junior,17,117596.0,8,0.65,3,40,0,1,1,53,4,25,3.3,0
13386,35.0,Male,USA,Support,Senior,11,40713.0,4,0.4,3,45,1,1,1,25,3,28,1.2,0
13387,58.0,Female,USA,Marketing,Junior,12,60078.0,9,,3,55,0,0,1,96,3,16,2.0,1
13388,51.0,Male,Canada,Development,Senior,4,58550.0,9,0.99,5,57,0,1,1,54,0,0,4.4,0
13389,34.0,Female,Germany,Support,Junior,0,53056.0,4,0.44,5,48,0,1,1,31,1,27,1.6,1
13390,37.0,Other,USA,Marketing,Senior,18,34986.0,3,0.84,2,55,1,1,1,98,1,18,4.2,0
13391,28.0,Male,UK,Development,Senior,14,55495.0,1,0.93,5,52,0,1,0,49,1,24,3.5,1
13392,48.0,Other,India,HR,Junior,17,49544.0,2,0.42,3,36,0,1,1,69,2,22,3.9,0
13393,56.0,Other,USA,Development,Senior,2,51642.0,6,0.97,2,50,0,0,1,29,3,7,3.2,1
13394,36.0,Female,Germany,Marketing,Lead,18,96037.0,8,0.72,3,52,0,0,0,59,4,25,4.3,1
13395,49.0,Other,Canada,Support,Lead,5,82752.0,4,0.53,4,56,0,1,0,22,0,13,2.7,0
13396,56.0,Male,UK,Marketing,Lead,18,50253.0,1,0.59,1,45,1,0,0,7,4,15,4.6,1
13397,28.0,Female,India,Sales,Mid,17,,4,0.99,1,50,0,0,1,63,2,9,4.3,0
13398,,Female,USA,Development,Senior,3,145848.0,2,0.59,2,56,1,1,0,54,0,12,4.0,1
13399,53.0,Female,Germany,Sales,Senior,8,,3,,5,50,0,0,0,44,0,14,4.0,1
13400,59.0,Other,India,HR,Senior,7,92883.0,4,0.56,2,51,0,0,1,54,2,18,2.8,0
13401,53.0,Male,India,Support,Senior,0,76017.0,1,0.71,5,40,1,1,0,51,4,0,3.9,0
13402,47.0,Male,UK,HR,Senior,3,62976.0,4,0.61,2,43,0,0,1,79,2,0,4.5,0
13403,41.0,Male,UK,Marketing,Lead,0,132331.0,8,0.81,5,51,0,1,0,67,1,10,4.4,0
13404,39.0,Female,USA,Development,Senior,1,69285.0,6,0.56,1,59,1,0,0,51,3,13,2.5,0
13405,36.0,Female,USA,Support,Senior,4,54006.0,8,0.55,1,49,1,1,1,66,3,4,3.2,0
13406,43.0,Male,India,Sales,Mid,10,61303.0,6,0.61,1,36,1,0,1,44,4,29,1.8,0
13407,43.0,Other,Germany,Sales,Lead,18,134840.0,8,0.71,3,42,1,1,0,50,0,29,3.3,0
13408,42.0,Female,India,Marketing,Lead,18,51131.0,4,0.67,2,59,0,0,0,84,1,24,3.6,1
13409,23.0,Male,Germany,Sales,Lead,5,94883.0,1,0.72,1,38,0,1,0,47,4,7,4.1,0
13410,39.0,Other,UK,Marketing,Lead,10,149168.0,7,0.58,2,53,1,1,0,36,4,22,2.4,0
13411,44.0,Female,Germany,Support,Mid,14,37795.0,5,0.54,5,40,1,1,1,46,0,17,2.9,0
13412,34.0,Female,Germany,HR,Lead,17,39179.0,7,0.7,2,58,0,1,0,8,1,20,3.0,0
13413,30.0,Female,UK,Development,Lead,18,50817.0,7,0.57,2,49,0,1,1,83,1,16,4.1,0
13414,28.0,Male,Canada,HR,Lead,3,112001.0,5,1.0,4,38,0,1,0,51,1,3,5.0,1
13415,22.0,Female,India,HR,Senior,19,76790.0,4,0.65,1,52,0,0,0,92,4,4,4.8,0
13416,23.0,Female,USA,Development,Mid,12,48866.0,1,0.73,5,55,0,0,1,58,1,12,1.8,0
13417,25.0,Other,Germany,Support,Mid,5,74153.0,5,0.7,2,52,0,0,1,78,1,4,4.9,0
13418,35.0,Male,USA,Marketing,Senior,15,67635.0,3,0.88,3,42,0,0,0,48,1,6,4.3,0
13419,53.0,Other,USA,Sales,Senior,16,101512.0,5,0.45,1,52,1,1,0,83,0,14,1.5,0
13420,57.0,Female,India,Development,Senior,12,122345.0,6,0.64,2,42,0,1,1,35,2,27,3.4,0
13421,23.0,Male,Canada,HR,Senior,5,97313.0,7,0.61,2,44,0,1,1,93,3,16,2.0,0
13422,35.0,Male,Canada,Development,Junior,8,105615.0,3,0.65,2,45,1,1,1,24,3,26,2.6,0
13423,41.0,Female,Canada,Support,Lead,17,99271.0,7,0.41,1,35,1,1,1,83,4,13,1.8,1
13424,46.0,Male,Canada,Development,Junior,14,136844.0,1,0.71,1,46,0,0,0,14,4,12,4.0,0
13425,29.0,Male,UK,Sales,Mid,5,78751.0,6,0.84,5,58,0,1,1,83,1,10,1.4,0
13426,49.0,Other,USA,HR,Junior,6,,7,0.94,3,38,1,1,1,37,4,11,3.9,1
13427,42.0,Male,USA,Sales,Mid,8,58168.0,4,0.75,4,35,0,1,1,27,3,25,1.8,0
13428,,Male,UK,Sales,Senior,11,111220.0,3,0.93,3,42,1,0,1,61,1,20,2.8,0
13429,53.0,Other,India,Sales,Senior,1,54805.0,7,0.82,5,53,1,1,0,68,3,7,3.3,0
13430,29.0,Female,Germany,Sales,Mid,13,123141.0,1,0.89,2,52,0,0,1,58,1,25,4.5,0
13431,52.0,Other,Canada,Development,Junior,14,111527.0,5,0.57,2,58,1,0,0,16,3,7,2.0,0
13432,58.0,Female,Canada,Development,Senior,17,80601.0,2,0.8,4,40,0,0,1,57,0,22,3.7,0
13433,37.0,Female,UK,HR,Senior,15,124661.0,2,0.57,3,46,1,1,0,73,3,13,1.2,0
13434,48.0,Female,Canada,Marketing,Senior,15,81387.0,6,0.72,1,49,0,0,0,13,0,13,1.1,1
13435,39.0,Other,UK,Marketing,Senior,10,37053.0,8,0.44,4,43,1,0,0,87,1,18,3.4,1
13436,56.0,Female,Germany,Sales,Junior,12,93498.0,2,0.85,2,42,0,0,0,14,0,8,3.0,0
13437,,Other,USA,Support,Senior,10,136993.0,7,0.57,1,59,1,0,0,70,2,12,2.6,0
13438,48.0,Other,Canada,Sales,Mid,0,61063.0,1,0.49,1,57,1,1,0,2,0,6,3.4,0
13439,38.0,Female,India,Support,Senior,15,34816.0,3,0.81,5,41,0,1,1,84,4,28,1.3,0
13440,23.0,Female,UK,Support,Lead,12,76882.0,2,0.57,4,40,0,0,1,24,2,3,2.9,0
13441,52.0,Other,Germany,Sales,Senior,11,65517.0,6,0.51,1,55,1,1,0,31,0,10,2.3,0
13442,58.0,Other,India,HR,Senior,5,91869.0,2,,4,52,0,0,1,80,0,10,3.6,0
13443,55.0,Female,USA,Support,Junior,6,75024.0,1,0.85,1,44,0,0,1,22,4,11,2.8,0
13444,55.0,Female,India,Sales,Senior,12,63636.0,4,0.71,2,44,0,1,1,3,2,14,2.2,0
13445,24.0,Female,UK,Sales,Lead,17,116954.0,8,0.79,4,45,1,1,1,71,4,0,4.5,0
13446,38.0,Other,Canada,Sales,Lead,7,,7,0.98,3,56,0,0,1,69,2,26,4.0,0
13447,35.0,Other,USA,Support,Senior,10,58892.0,8,0.61,3,45,1,0,0,15,4,18,2.5,0
13448,35.0,Other,UK,Development,Senior,5,139418.0,2,0.51,2,58,1,1,1,9,3,6,3.4,0
13449,59.0,Female,Germany,Support,Mid,3,50380.0,1,0.93,3,35,0,0,1,52,1,8,1.1,0
13450,56.0,Male,India,Development,Senior,15,58792.0,3,0.89,2,41,1,1,0,65,1,0,2.7,0
13451,22.0,Male,India,Development,Senior,19,30927.0,3,0.7,1,53,1,0,1,20,2,20,4.0,0
13452,50.0,Male,USA,HR,Junior,5,74015.0,6,0.55,3,43,0,0,0,76,4,29,4.1,0
13453,25.0,Male,USA,Marketing,Senior,12,145745.0,2,0.81,1,50,1,0,0,85,0,13,3.2,1
13454,54.0,Male,Germany,Sales,Lead,6,94835.0,7,0.96,1,58,1,0,0,12,3,22,4.4,0
13455,38.0,Other,Germany,Sales,Lead,16,97712.0,8,0.44,1,57,1,1,0,17,2,4,1.3,0
13456,49.0,Female,USA,Support,Junior,14,30537.0,6,0.99,5,47,0,0,0,48,3,9,1.4,0
13457,47.0,Female,UK,Marketing,Mid,12,131989.0,9,0.58,4,43,1,0,0,79,3,18,1.4,0
13458,29.0,Female,UK,HR,Lead,15,41174.0,7,0.67,2,52,1,0,1,62,3,14,2.4,1
13459,55.0,Female,USA,Sales,Senior,7,78652.0,4,0.84,5,48,0,0,0,61,0,10,2.0,0
13460,39.0,Female,India,Support,Junior,5,144660.0,7,,2,45,0,0,0,68,2,29,2.7,0
13461,52.0,Male,Canada,HR,Mid,8,101842.0,8,0.75,1,41,0,0,0,38,1,22,4.2,0
13462,48.0,Female,Germany,Marketing,Lead,2,49261.0,4,0.94,3,57,1,0,0,57,4,26,2.8,0
13463,37.0,Female,UK,Support,Mid,7,112237.0,9,0.53,5,55,0,1,1,7,4,17,4.2,0
13464,31.0,Male,Canada,HR,Senior,12,,1,0.57,3,49,1,1,0,60,1,27,2.2,1
13465,33.0,Female,India,Marketing,Lead,10,47554.0,2,0.99,2,36,0,0,0,57,0,11,4.0,0
13466,43.0,Male,Germany,Sales,Senior,13,57947.0,3,0.58,3,35,0,0,0,34,3,3,3.2,1
13467,37.0,Male,UK,Marketing,Mid,2,107462.0,7,0.41,2,35,1,0,0,53,2,9,1.2,0
13468,33.0,Other,UK,Support,Senior,19,90456.0,1,0.51,4,59,0,0,1,72,1,3,1.6,0
13469,,Female,India,Sales,Junior,11,110201.0,3,0.86,5,51,1,1,1,45,2,5,1.5,0
13470,41.0,Female,India,Development,Senior,13,42229.0,7,0.89,3,48,1,1,1,23,2,26,2.4,0
13471,22.0,Female,UK,Support,Lead,19,56592.0,5,0.92,3,58,1,0,1,22,3,11,1.8,0
13472,48.0,Male,UK,Development,Junior,5,128503.0,1,0.55,1,42,1,0,1,81,4,16,3.0,1
13473,24.0,Other,Canada,Marketing,Junior,3,76764.0,1,0.63,4,51,0,1,0,83,4,15,2.2,1
13474,33.0,Female,India,HR,Junior,7,86376.0,1,0.48,1,55,1,1,1,99,2,29,1.7,0
13475,,Male,India,Sales,Mid,17,,6,0.54,5,59,1,1,1,37,4,18,2.9,0
13476,30.0,Male,Canada,Support,Lead,14,56646.0,7,0.56,5,54,1,1,1,58,3,2,4.8,1
13477,58.0,Male,India,Sales,Lead,9,143189.0,4,0.64,4,44,0,0,0,18,1,18,4.9,0
13478,22.0,Male,USA,Marketing,Junior,19,38849.0,2,0.96,2,43,0,1,0,0,3,0,3.1,0
13479,25.0,Other,Germany,Marketing,Senior,16,98139.0,8,0.93,3,40,1,1,0,6,3,27,2.8,0
13480,36.0,Other,USA,HR,Lead,8,,1,0.48,1,36,1,1,1,97,2,16,3.8,0
13481,48.0,Male,India,HR,Junior,10,57652.0,3,0.74,3,45,1,0,1,71,3,12,2.2,0
13482,29.0,Female,Canada,Support,Senior,12,119371.0,4,0.89,5,35,0,1,1,14,0,26,4.2,0
13483,44.0,Other,UK,Sales,Mid,5,107543.0,3,0.5,2,55,0,1,0,37,3,10,1.9,0
13484,36.0,Female,India,Support,Mid,16,,3,0.79,4,56,1,0,1,30,4,5,4.1,0
13485,48.0,Female,UK,Development,Junior,14,146024.0,1,0.85,1,58,0,1,1,70,0,0,3.1,0
13486,52.0,Other,Germany,Marketing,Senior,16,102552.0,7,0.9,3,43,0,0,1,83,2,12,1.6,0
13487,29.0,Female,USA,Development,Lead,9,38796.0,3,0.78,2,48,1,0,1,52,1,29,1.4,0
13488,,Other,Germany,Development,Junior,3,112166.0,8,0.82,3,59,1,0,1,14,2,1,3.1,0
13489,39.0,Other,UK,Sales,Lead,11,80295.0,2,0.98,3,54,0,0,1,10,3,26,2.6,1
13490,25.0,Female,Germany,Development,Junior,1,128113.0,9,0.73,1,52,1,0,1,2,4,24,3.3,1
13491,43.0,Female,UK,Development,Lead,0,109685.0,1,0.88,5,58,1,1,0,70,2,13,3.0,0
13492,24.0,Male,USA,HR,Senior,5,146463.0,1,0.77,1,37,1,1,0,13,3,4,4.8,1
13493,36.0,Other,UK,Support,Lead,0,129648.0,9,0.61,3,58,1,0,1,95,3,27,2.3,0
13494,56.0,Female,USA,HR,Mid,10,62652.0,7,0.76,3,43,0,0,1,28,0,6,2.8,1
13495,59.0,Other,India,Sales,Lead,4,107774.0,5,0.99,2,52,1,1,0,2,4,4,1.5,1
13496,54.0,Male,UK,Support,Junior,5,94098.0,6,0.6,4,35,1,0,0,17,2,21,3.2,0
13497,35.0,Male,Germany,Support,Junior,4,43621.0,6,0.6,3,58,1,1,0,21,3,1,4.7,0
13498,22.0,Male,Canada,Marketing,Junior,3,78769.0,7,0.83,5,57,0,0,0,70,3,19,4.5,1
13499,47.0,Male,Germany,Marketing,Lead,8,67620.0,5,0.6,2,35,1,1,1,18,2,3,3.9,1
13500,29.0,Male,Canada,Development,Junior,15,104730.0,6,0.67,5,55,0,1,0,48,0,26,3.9,0
13501,37.0,Male,Germany,Support,Lead,0,136607.0,8,0.73,1,50,1,0,0,9,2,15,1.2,0
13502,59.0,Male,UK,Support,Junior,17,63941.0,8,0.82,4,35,0,0,1,28,4,29,4.0,0
13503,31.0,Male,India,Marketing,Mid,4,133199.0,3,0.86,1,37,0,1,1,94,0,29,3.7,0
13504,58.0,Other,UK,Development,Junior,13,78629.0,7,0.53,5,45,0,1,0,61,0,25,3.7,0
13505,47.0,Female,USA,Marketing,Senior,17,68733.0,5,,5,59,1,0,1,25,4,20,3.9,0
13506,49.0,Other,India,Support,Senior,17,98721.0,7,0.95,2,54,1,1,1,89,0,1,1.4,1
13507,33.0,Other,UK,Sales,Lead,6,105089.0,3,0.99,3,44,0,1,1,50,3,12,1.8,1
13508,41.0,Female,India,Marketing,Senior,16,88928.0,8,0.45,5,56,1,1,1,9,3,4,4.2,0
13509,35.0,Female,USA,HR,Lead,13,64648.0,6,0.82,3,47,1,1,1,32,2,11,5.0,0
13510,56.0,Male,Canada,Marketing,Junior,17,88252.0,1,0.49,5,39,0,1,1,17,3,20,3.4,1
13511,,Female,India,Support,Mid,12,118743.0,7,0.81,1,58,0,0,1,71,4,14,4.1,1
13512,33.0,Other,India,Development,Mid,0,113363.0,2,0.48,5,42,1,0,1,69,4,18,4.5,0
13513,39.0,Male,USA,Support,Mid,12,37414.0,9,0.53,3,35,0,0,1,73,3,16,3.4,0
13514,23.0,Other,UK,Development,Senior,14,35876.0,4,0.51,1,44,1,0,1,57,2,0,3.8,1
13515,23.0,Female,Canada,Support,Senior,10,63534.0,8,0.61,3,50,0,1,1,47,4,0,3.2,0
13516,38.0,Other,India,HR,Junior,9,125341.0,7,0.81,2,40,0,0,0,94,1,3,1.7,0
13517,31.0,Other,India,HR,Senior,1,140887.0,6,0.88,4,59,0,0,0,67,0,0,3.9,0
